LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,OCHIAI,100,100,23729,"00 min, 23 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,MCCON,100,100,27927,"00 min, 27 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,MCCON,100,100,23729,"00 min, 23 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,MINUS,100,100,23729,"00 min, 23 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,WONG3,100,100,23729,"00 min, 23 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,WONG3,100,100,27927,"00 min, 27 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,ZOLTAR,100,100,27927,"00 min, 27 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,TARANTULA,100,100,23729,"00 min, 23 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,DRT,100,100,27927,"00 min, 27 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,OP,100,100,27927,"00 min, 27 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,KULCZYNSKI2,100,100,27927,"00 min, 27 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,DRT,100,100,23729,"00 min, 23 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,ZOLTAR,100,100,23729,"00 min, 23 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,MINUS,100,100,27927,"00 min, 27 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,TARANTULA,100,100,27927,"00 min, 27 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,JACCARD,100,100,23729,"00 min, 23 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,OP,100,100,23729,"00 min, 23 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,OCHIAI,100,100,27927,"00 min, 27 sec"
DUA,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,JACCARD,100,100,27927,"00 min, 27 sec"
LINE,0.0,ant-1_3_b3_CLJ_DH_1-CommandlineJava-176,KULCZYNSKI2,100,100,23729,"00 min, 23 sec"
